acquiredPointID:ID(AcquiredPoint),iteration:int,:LABEL
7861278121336027313,9,AcquiredPoint
7862384471374027332,65,AcquiredPoint
7863052317985209074,76,AcquiredPoint
7863244822172284232,44,AcquiredPoint
7863504162021757439,147,AcquiredPoint
7864258123370795500,31,AcquiredPoint
7865016024361160654,34,AcquiredPoint
7865632676916100856,13,AcquiredPoint
7866246467483760961,75,AcquiredPoint
7866550749982350862,101,AcquiredPoint
7868410397341102546,44,AcquiredPoint
7869656694538041985,130,AcquiredPoint
7869917414849823552,118,AcquiredPoint
7871733257666545288,71,AcquiredPoint
7871840463086164142,42,AcquiredPoint
7872200679430847598,71,AcquiredPoint
7872207962243580443,41,AcquiredPoint
7872307289045873848,31,AcquiredPoint
7872645535635052659,45,AcquiredPoint
7873104125179619076,94,AcquiredPoint
7873850922670232617,31,AcquiredPoint
7874356297701568514,69,AcquiredPoint
7874406099874857708,23,AcquiredPoint
7874887127280261429,138,AcquiredPoint
7875310690262832873,17,AcquiredPoint
7875797711457964343,48,AcquiredPoint
7875895598067541454,67,AcquiredPoint
7876158377119704622,64,AcquiredPoint
7878587359735400113,5,AcquiredPoint
7878631648230574608,84,AcquiredPoint
7878799678278886859,123,AcquiredPoint
7879018590598185082,9,AcquiredPoint
7879561660552722832,113,AcquiredPoint
7879835106120716174,17,AcquiredPoint
7880632092658936830,27,AcquiredPoint
7880640894455186137,24,AcquiredPoint
7880875766679771268,19,AcquiredPoint
7881052782415212156,142,AcquiredPoint
7882299796951895422,42,AcquiredPoint
7882343920729709133,0,AcquiredPoint
7883087896928693368,18,AcquiredPoint
7883493715782465328,48,AcquiredPoint
7883832293848246286,84,AcquiredPoint
7884163502636502127,70,AcquiredPoint
7884705289132599894,73,AcquiredPoint
7887500302245799211,59,AcquiredPoint
7888047074703505865,93,AcquiredPoint
7889152797799633209,130,AcquiredPoint
7889203954012659156,16,AcquiredPoint
7889478683051507142,37,AcquiredPoint
7890310824537147570,60,AcquiredPoint
7890807500180275726,71,AcquiredPoint
7891041491656243253,117,AcquiredPoint
7891464889960941459,7,AcquiredPoint
7892122513753544755,120,AcquiredPoint
7892133229825720651,53,AcquiredPoint
7892329339609487208,115,AcquiredPoint
7892358032413383792,52,AcquiredPoint
7894176746211150588,49,AcquiredPoint
7894549130092550992,81,AcquiredPoint
7894593032156943325,6,AcquiredPoint
7895806304525380580,1,AcquiredPoint
7895814028123428550,64,AcquiredPoint
7895857160412760449,52,AcquiredPoint
7896653804388805131,39,AcquiredPoint
7896682286301680890,102,AcquiredPoint
7897027319789816205,21,AcquiredPoint
7897041109504194733,26,AcquiredPoint
7897524685415145272,27,AcquiredPoint
7897679914970576834,69,AcquiredPoint
7898894930280789416,7,AcquiredPoint
7899666720106957611,36,AcquiredPoint
7899803760629510848,10,AcquiredPoint
7900458919827618306,135,AcquiredPoint
7901996988059322951,135,AcquiredPoint
7902137156749572617,114,AcquiredPoint
7902686852063228517,113,AcquiredPoint
7902693653803258003,60,AcquiredPoint
7903204682716558705,9,AcquiredPoint
7903270164013473788,103,AcquiredPoint
7903274529721280114,44,AcquiredPoint
7904397480188844227,54,AcquiredPoint
7904756445495894088,129,AcquiredPoint
7907440126197985233,12,AcquiredPoint
7907886641677489377,97,AcquiredPoint
7908043227271118418,55,AcquiredPoint
7910516015489353129,17,AcquiredPoint
7911075973460674027,81,AcquiredPoint
7911259629955083761,115,AcquiredPoint
7911559856447563630,2,AcquiredPoint
7911689627425326260,58,AcquiredPoint
7912064842754451482,37,AcquiredPoint
7912606924589320210,137,AcquiredPoint
7913933211162697805,107,AcquiredPoint
7914021584518392866,102,AcquiredPoint
7914731209295487704,53,AcquiredPoint
7915528407389329019,21,AcquiredPoint
7915613064100803001,124,AcquiredPoint
7915926759769533421,74,AcquiredPoint
7916283214718342997,29,AcquiredPoint
7917338036483767729,130,AcquiredPoint
7917864552088991957,11,AcquiredPoint
7918338727199221643,61,AcquiredPoint
7918357408298340906,65,AcquiredPoint
7918456859431802435,96,AcquiredPoint
7918612361959115697,66,AcquiredPoint
7919617395023650796,80,AcquiredPoint
7919919412168706957,61,AcquiredPoint
7920081246200667738,30,AcquiredPoint
7920330904422100695,82,AcquiredPoint
7920939036648697949,135,AcquiredPoint
7921115544247394423,4,AcquiredPoint
7921272515011829408,43,AcquiredPoint
7922510229549844194,63,AcquiredPoint
7923183637555041151,78,AcquiredPoint
7924156906826926002,13,AcquiredPoint
7924639738027928377,107,AcquiredPoint
7924863572463913487,97,AcquiredPoint
7925279103788888316,96,AcquiredPoint
7925681542242038749,94,AcquiredPoint
7929105437701587665,9,AcquiredPoint
7929162498907281194,106,AcquiredPoint
7930014979641734094,107,AcquiredPoint
7930362932060308328,13,AcquiredPoint
7930631380465493938,15,AcquiredPoint
7931335499124568844,62,AcquiredPoint
7931711985967871943,141,AcquiredPoint
7932319956603960299,24,AcquiredPoint
7933552691121723748,20,AcquiredPoint
7935173287400271190,133,AcquiredPoint
7935212338750837795,4,AcquiredPoint
7935517124595078648,21,AcquiredPoint
7935550240611005767,31,AcquiredPoint
7935805487171476727,139,AcquiredPoint
7937705436078586530,136,AcquiredPoint
7937736503156323256,83,AcquiredPoint
7938186379894663631,30,AcquiredPoint
7939532282594893022,128,AcquiredPoint
7942617464949116635,71,AcquiredPoint
7943321719746199847,1,AcquiredPoint
7943637369586699004,8,AcquiredPoint
7943650834046182170,1,AcquiredPoint
7944046979146401955,10,AcquiredPoint
7944185237784865861,67,AcquiredPoint
7944532807768141299,20,AcquiredPoint
7945329371630124658,84,AcquiredPoint
7946142334334366081,90,AcquiredPoint
7947555342503798040,3,AcquiredPoint
7948028162896867797,118,AcquiredPoint
7949452632146175869,54,AcquiredPoint
7949982770030497116,11,AcquiredPoint
7950535629389936965,55,AcquiredPoint
7951378685532984726,27,AcquiredPoint
7952697708893331120,68,AcquiredPoint
7952803465933762379,117,AcquiredPoint
7953725965076740819,12,AcquiredPoint
7954962698754834823,132,AcquiredPoint
7955286313871508981,70,AcquiredPoint
7955766273476461888,50,AcquiredPoint
7956225798417898232,138,AcquiredPoint
7956613665902575545,94,AcquiredPoint
7957469478638093787,103,AcquiredPoint
7958094846551826337,20,AcquiredPoint
7958288673911349270,81,AcquiredPoint
7958320380026478983,52,AcquiredPoint
7958385316799339637,36,AcquiredPoint
7958709823423370136,91,AcquiredPoint
7958764919614471690,61,AcquiredPoint
7959551332520606056,42,AcquiredPoint
7959574864668564458,126,AcquiredPoint
7960043869240128482,112,AcquiredPoint
7961486161220776844,20,AcquiredPoint
7961959262398234300,112,AcquiredPoint
7963068515668877870,68,AcquiredPoint
7964113278595772918,10,AcquiredPoint
7964407979153147296,146,AcquiredPoint
7967788840605399424,42,AcquiredPoint
7968027514741199801,37,AcquiredPoint
7968213509159091632,2,AcquiredPoint
7968359077807754058,26,AcquiredPoint
7969552268546486247,19,AcquiredPoint
7969714662854014663,131,AcquiredPoint
7969739760037979219,61,AcquiredPoint
7970136974656953935,37,AcquiredPoint
7971468264140479515,73,AcquiredPoint
7971991747403809429,50,AcquiredPoint
7972592220534977990,43,AcquiredPoint
7972771911485813358,143,AcquiredPoint
7973364009185439125,2,AcquiredPoint
7974694696789233129,33,AcquiredPoint
7975673380612282138,58,AcquiredPoint
7975989978258354641,134,AcquiredPoint
7977125931421561217,73,AcquiredPoint
7978403300747657467,110,AcquiredPoint
7978912369727479490,85,AcquiredPoint
7982343617823759282,101,AcquiredPoint
7982724782153093316,18,AcquiredPoint
7983564193030950535,29,AcquiredPoint
7983871975359203897,55,AcquiredPoint
7984884847241741247,18,AcquiredPoint
7985177145019699502,19,AcquiredPoint
7985493979519499068,9,AcquiredPoint
7985609719643119554,47,AcquiredPoint
7985704353214853227,38,AcquiredPoint
7986752181218154403,50,AcquiredPoint
7986778007214895495,130,AcquiredPoint
7987212263393543756,40,AcquiredPoint
7987261432021597391,29,AcquiredPoint
7987816076596999773,85,AcquiredPoint
7989129275046531119,93,AcquiredPoint
7990155299249627187,131,AcquiredPoint
7991418631470973757,97,AcquiredPoint
7991595773088146115,64,AcquiredPoint
7991645407144606729,12,AcquiredPoint
7992094393386265670,90,AcquiredPoint
7992527963642461621,49,AcquiredPoint
7992998360272626326,48,AcquiredPoint
7994755442101841616,21,AcquiredPoint
7995389060549328806,121,AcquiredPoint
7995778008437666940,24,AcquiredPoint
7995914792279346907,27,AcquiredPoint
7997904833077930990,4,AcquiredPoint
7998648313788894761,89,AcquiredPoint
7999147619085714315,37,AcquiredPoint
7999945225161406674,18,AcquiredPoint
8000472336744306088,69,AcquiredPoint
8001850364690627507,44,AcquiredPoint
8001920321179005928,24,AcquiredPoint
8004226599158695145,98,AcquiredPoint
8004880467857542868,14,AcquiredPoint
8005366010247250599,50,AcquiredPoint
8005423045122139309,25,AcquiredPoint
8005693156702379065,63,AcquiredPoint
8007441767150552028,88,AcquiredPoint
8008436002553572740,22,AcquiredPoint
8010025354255956846,90,AcquiredPoint
8011041297651413243,58,AcquiredPoint
8011679679200574677,76,AcquiredPoint
8013059584048673879,49,AcquiredPoint
8013596155920191978,8,AcquiredPoint
8014245855409119268,26,AcquiredPoint
8014494817557848260,46,AcquiredPoint
8015203267019803213,46,AcquiredPoint
8015331794154234567,42,AcquiredPoint
8016386278544188278,15,AcquiredPoint
8016594689017091103,69,AcquiredPoint
8016722862216063824,51,AcquiredPoint
8019192266709659856,137,AcquiredPoint
8020235607148376440,11,AcquiredPoint
8021068262582429567,8,AcquiredPoint
8022071655394881447,69,AcquiredPoint
8023947971186210107,128,AcquiredPoint
8024180016034884884,21,AcquiredPoint
8024239076370616287,54,AcquiredPoint
8027132412014076449,135,AcquiredPoint
8027438177805305911,11,AcquiredPoint
8027841502655559674,1,AcquiredPoint
8028821685139650226,5,AcquiredPoint
8029355054697677321,65,AcquiredPoint
8029430829526752850,77,AcquiredPoint
8029744924007489159,11,AcquiredPoint
8030228542425741572,49,AcquiredPoint
8030555121868141959,23,AcquiredPoint
8030876833270545729,110,AcquiredPoint
8031432573925831611,73,AcquiredPoint
8031875606703242267,20,AcquiredPoint
8032742140147677447,16,AcquiredPoint
8033298484690833307,54,AcquiredPoint
8033813320760775356,42,AcquiredPoint
8037398134235303292,138,AcquiredPoint
8037841062197380653,146,AcquiredPoint
8038447783991670036,56,AcquiredPoint
8039515109797047724,108,AcquiredPoint
8039540697233044117,64,AcquiredPoint
8040282426950425823,58,AcquiredPoint
8040446462304140340,8,AcquiredPoint
8040560432298183470,134,AcquiredPoint
8040933428340212480,136,AcquiredPoint
8041420356261309427,68,AcquiredPoint
8042425796095935859,30,AcquiredPoint
8042569833006157029,141,AcquiredPoint
8042715213903323735,44,AcquiredPoint
8042949823293683282,22,AcquiredPoint
8043162897746302611,19,AcquiredPoint
8043976431108844811,67,AcquiredPoint
8045409861951298147,10,AcquiredPoint
8045581129688293314,72,AcquiredPoint
8045904994753562085,2,AcquiredPoint
8046220293881474969,27,AcquiredPoint
8046288016166000190,136,AcquiredPoint
8046802119639815358,103,AcquiredPoint
8047041068670079025,14,AcquiredPoint
8047516008685359306,39,AcquiredPoint
8047701333962077714,34,AcquiredPoint
8047836866958479159,54,AcquiredPoint
8047986214886369515,61,AcquiredPoint
8048775947538113085,70,AcquiredPoint
8050344961155947153,38,AcquiredPoint
8051537846102967095,16,AcquiredPoint
8053879428248063731,136,AcquiredPoint
8053959585264890072,43,AcquiredPoint
8055662638845734518,25,AcquiredPoint
8056516318260632405,41,AcquiredPoint
8057444935756645977,38,AcquiredPoint
8057727759193074457,15,AcquiredPoint
8057982151550424180,83,AcquiredPoint
8058216119660693367,95,AcquiredPoint
8059867443660721746,3,AcquiredPoint
8059868698401888423,85,AcquiredPoint
8060312185038014175,69,AcquiredPoint
8060449140457435143,111,AcquiredPoint
8062511841566407305,139,AcquiredPoint
8063324318375474133,68,AcquiredPoint
8063760784599569739,4,AcquiredPoint
8064771432001494600,63,AcquiredPoint
8065490374375649224,67,AcquiredPoint
8065641909497898610,140,AcquiredPoint
8065973771986004980,57,AcquiredPoint
8067350314739229165,65,AcquiredPoint
8067955164895145690,111,AcquiredPoint
8068373375597045636,100,AcquiredPoint
8068650260981610672,36,AcquiredPoint
8069929911126014933,54,AcquiredPoint
8070386207784967555,71,AcquiredPoint
8071573217426091206,0,AcquiredPoint
8071697746823132363,62,AcquiredPoint
8073055598891600187,45,AcquiredPoint
8073235818162653660,81,AcquiredPoint
8073512397991243991,21,AcquiredPoint
8073783536671392220,66,AcquiredPoint
8075058553115311756,98,AcquiredPoint
8075315952117469691,49,AcquiredPoint
8075663623989616055,41,AcquiredPoint
8076047414672751811,112,AcquiredPoint
8076992062525668374,11,AcquiredPoint
8077097306316158375,16,AcquiredPoint
8078053829389204151,41,AcquiredPoint
8078135835976704783,107,AcquiredPoint
8078601998623590211,45,AcquiredPoint
8079494315955255003,40,AcquiredPoint
8079526028532126153,74,AcquiredPoint
8080251784007584691,60,AcquiredPoint
8081156007218654325,49,AcquiredPoint
8082503148348645291,113,AcquiredPoint
8083100508034883618,105,AcquiredPoint
8083197641485331296,127,AcquiredPoint
8083300705108319841,46,AcquiredPoint
8083835621285610403,17,AcquiredPoint
8084108142439574862,37,AcquiredPoint
8084979796607773699,123,AcquiredPoint
8085038632775282626,18,AcquiredPoint
8085979947672184944,20,AcquiredPoint
8087346924663910250,1,AcquiredPoint
8087728036908918382,144,AcquiredPoint
8087848392635246560,8,AcquiredPoint
8088267331240393671,35,AcquiredPoint
8088389625745065851,74,AcquiredPoint
8088926597187908222,143,AcquiredPoint
8089105383263764962,117,AcquiredPoint
8089659831786043679,42,AcquiredPoint
8090144321909965170,35,AcquiredPoint
8091109719654468716,58,AcquiredPoint
8091473039284104472,4,AcquiredPoint
8093069968287587867,114,AcquiredPoint
8094475788074724812,145,AcquiredPoint
8094573165968841202,28,AcquiredPoint
8096276483156678215,74,AcquiredPoint
8096784889256718279,26,AcquiredPoint
8100435906476902031,42,AcquiredPoint
8101069067357485330,16,AcquiredPoint
8102407423756439657,62,AcquiredPoint
8102997466437734817,137,AcquiredPoint
8103838018285631142,13,AcquiredPoint
8104589932426179989,112,AcquiredPoint
8106017636519378235,63,AcquiredPoint
8106282209459550005,54,AcquiredPoint
8106417544263742534,15,AcquiredPoint
8106877964828618585,61,AcquiredPoint
8107348584574218419,63,AcquiredPoint
8107798705581748561,16,AcquiredPoint
8107925738108702080,28,AcquiredPoint
8108373601893405456,113,AcquiredPoint
8109210934086681756,18,AcquiredPoint
8109227112589586290,24,AcquiredPoint
8110963180362226381,51,AcquiredPoint
8111014171485312037,116,AcquiredPoint
8111033965055182057,64,AcquiredPoint
8111068374824343212,11,AcquiredPoint
8111146225242326410,36,AcquiredPoint
8111412109658613875,4,AcquiredPoint
8111693503754515998,26,AcquiredPoint
8111908997524194776,76,AcquiredPoint
8112518054119404779,42,AcquiredPoint
8113384275549755964,118,AcquiredPoint
8114278242307587007,24,AcquiredPoint
8114526532618357009,102,AcquiredPoint
8114961664273064038,72,AcquiredPoint
8115072881081734533,44,AcquiredPoint
8116487173346160082,26,AcquiredPoint
8118117025725543523,78,AcquiredPoint
8119018337768561850,113,AcquiredPoint
8119046316104853750,9,AcquiredPoint
8122046618111830359,135,AcquiredPoint
8122232181102307383,49,AcquiredPoint
8122252449245246741,112,AcquiredPoint
8123078025102912273,18,AcquiredPoint
8123761458641997940,134,AcquiredPoint
8124127070139192461,11,AcquiredPoint
8124590472346339599,38,AcquiredPoint
8125270767131295806,15,AcquiredPoint
8125990733133245644,128,AcquiredPoint
8126597810783531030,73,AcquiredPoint
8126830488415226222,14,AcquiredPoint
8127152110321103960,18,AcquiredPoint
8128327130785444031,49,AcquiredPoint
8128461489587036851,51,AcquiredPoint
8128565794728408073,11,AcquiredPoint
8129525896299400764,19,AcquiredPoint
8130113745602870467,99,AcquiredPoint
8130698322270898868,23,AcquiredPoint
8131206852743127220,131,AcquiredPoint
8131901028985630753,59,AcquiredPoint
8132326328521653281,34,AcquiredPoint
8132525917296360228,79,AcquiredPoint
8134620669490456847,137,AcquiredPoint
8134685444398462979,6,AcquiredPoint
8136520544883902460,33,AcquiredPoint
8137021434072603578,28,AcquiredPoint
8138163800765520685,72,AcquiredPoint
8138514574353656969,145,AcquiredPoint
8139248499352293206,59,AcquiredPoint
8139630348023394367,69,AcquiredPoint
8141432804795370882,67,AcquiredPoint
8141436062944748367,132,AcquiredPoint
8141793080212033049,74,AcquiredPoint
8141880434195819955,112,AcquiredPoint
8142189287584757347,70,AcquiredPoint
8142959287052275403,74,AcquiredPoint
8143346450027543153,8,AcquiredPoint
8143509032718223898,96,AcquiredPoint
8144330750374902050,42,AcquiredPoint
8144559634084042323,28,AcquiredPoint
8145057296524155738,50,AcquiredPoint
8145584370228407303,1,AcquiredPoint
8146750305806192667,11,AcquiredPoint
8147394101982211732,95,AcquiredPoint
8147893438405896759,18,AcquiredPoint
8147895401068760643,108,AcquiredPoint
8148195986276546722,2,AcquiredPoint
8148329910969940239,17,AcquiredPoint
8149448548652623766,21,AcquiredPoint
8150756253290912671,132,AcquiredPoint
8150963993668308711,0,AcquiredPoint
8151264964125742095,92,AcquiredPoint
8151470537384184991,22,AcquiredPoint
8151791404654296377,22,AcquiredPoint
8152235665282568588,40,AcquiredPoint
8152246221989050914,58,AcquiredPoint
8152387593203510657,96,AcquiredPoint
8152402850790224719,16,AcquiredPoint
8152618602173890756,135,AcquiredPoint
8152831915750706547,64,AcquiredPoint
8153012924389261488,82,AcquiredPoint
8153043507194154927,64,AcquiredPoint
8153367462570891669,39,AcquiredPoint
8153536406401694105,64,AcquiredPoint
8154126769547224031,28,AcquiredPoint
8154711258482467391,31,AcquiredPoint
8155253578074097801,11,AcquiredPoint
8157304435748167044,56,AcquiredPoint
8157965133366294982,61,AcquiredPoint
8158688481762673864,45,AcquiredPoint
8159984512829966067,58,AcquiredPoint
8160120166827072109,2,AcquiredPoint
8160329374038810627,38,AcquiredPoint
8160696271425264794,123,AcquiredPoint
8160798632156216055,22,AcquiredPoint
8161118277799470734,136,AcquiredPoint
